Timestamp,Student_ID,Event_Name,Event_Type,Department,Rating,Feedback_Comment,Subject_Knowledge_Score,Concept_Clarity_Score,Use_of_PPT,Assignment_Difficulty_Level,Sentiment
24-02-2023 00:00,STU2378,Tech Fest 2023,Fest,Mech,2,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",3,2,1,3,Negative
08-07-2023 00:00,STU2379,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,5,Positive
26-04-2023 00:00,STU2380,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
12-03-2023 00:00,STU2381,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,2,Positive
16-03-2023 00:00,STU2382,AI Workshop,Workshop,It,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,3,Positive
11-05-2023 00:00,STU2383,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,5,Positive
14-08-2023 00:00,STU2384,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,1,Positive
24-12-2023 00:00,STU2385,Tech Fest 2023,Fest,It,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,1,Positive
15-07-2023 00:00,STU2386,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,1,Positive
20-09-2023 00:00,STU2387,Cloud Seminar,Seminar,It,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",1,2,1,4,Neutral
21-01-2023 00:00,STU2388,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,4,Positive
01-02-2023 00:00,STU2389,Tech Fest 2023,Fest,Civil,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,3,Positive
14-10-2023 00:00,STU2390,Hackathon,Hackathon,Civil,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,5,Positive
21-03-2023 00:00,STU2391,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,2,Positive
07-08-2023 00:00,STU2392,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,5,Positive
23-07-2023 00:00,STU2393,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,4,Positive
27-01-2023 00:00,STU2394,Tech Fest 2023,Fest,Mech,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,5,Positive
27-02-2023 00:00,STU2395,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,1,Positive
10-01-2023 00:00,STU2396,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,2,Positive
17-05-2023 00:00,STU2397,Hackathon,Hackathon,Cs,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",1,2,1,3,Neutral
21-12-2023 00:00,STU2398,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,5,Positive
03-12-2023 00:00,STU2399,Tech Fest 2023,Fest,Cs,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,1,Positive
07-09-2023 00:00,STU2400,Cloud Seminar,Seminar,It,2,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",1,1,1,5,Negative
24-05-2023 00:00,STU2401,Tech Fest 2023,Fest,Mech,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",1,2,1,2,Neutral
23-07-2023 00:00,STU2402,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,3,Positive
18-11-2023 00:00,STU2403,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,4,Positive
29-06-2023 00:00,STU2404,AI Workshop,Workshop,It,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,1,Positive
06-04-2023 00:00,STU2405,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,4,Positive
08-03-2023 00:00,STU2406,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,3,Positive
08-04-2023 00:00,STU2407,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,1,Positive
26-06-2023 00:00,STU2408,AI Workshop,Workshop,Mech,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",1,1,1,3,Neutral
07-11-2023 00:00,STU2409,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,4,Positive
07-06-2023 00:00,STU2410,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,2,Positive
18-02-2023 00:00,STU2411,AI Workshop,Workshop,Mech,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",1,1,1,1,Neutral
12-02-2023 00:00,STU2412,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,1,Positive
31-05-2023 00:00,STU2413,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,2,Positive
15-04-2023 00:00,STU2414,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,2,Positive
18-08-2023 00:00,STU2415,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,3,Positive
30-06-2023 00:00,STU2416,Tech Fest 2023,Fest,Civil,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,4,Positive
02-04-2023 00:00,STU2417,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,3,Positive
02-05-2023 00:00,STU2418,Cloud Seminar,Seminar,Mech,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,1,Positive
16-11-2023 00:00,STU2419,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,4,Positive
06-04-2023 00:00,STU2420,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,2,Positive
08-12-2023 00:00,STU2421,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,4,Positive
25-02-2023 00:00,STU2422,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,2,Positive
14-12-2023 00:00,STU2423,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,1,Positive
09-01-2023 00:00,STU2424,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,4,Positive
03-05-2023 00:00,STU2425,Tech Fest 2023,Fest,It,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,5,Positive
22-08-2023 00:00,STU2426,Hackathon,Hackathon,It,2,"I hated the Hackathon, it was terrible and a complete waste of time today.",2,3,1,4,Negative
17-07-2023 00:00,STU2427,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,2,Positive
17-10-2023 00:00,STU2428,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,3,Positive
18-02-2023 00:00,STU2429,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,2,Positive
05-09-2023 00:00,STU2430,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,5,Positive
17-01-2023 00:00,STU2431,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,5,Positive
20-12-2023 00:00,STU2432,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
24-11-2023 00:00,STU2433,Cloud Seminar,Seminar,Cs,1,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",2,1,1,2,Negative
14-02-2023 00:00,STU2434,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,5,Positive
02-05-2023 00:00,STU2435,AI Workshop,Workshop,Mech,2,"I hated the AI Workshop, it was terrible and a complete waste of time today.",2,3,1,4,Negative
06-10-2023 00:00,STU2436,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,3,Positive
21-12-2023 00:00,STU2437,Hackathon,Hackathon,Civil,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,1,Positive
24-09-2023 00:00,STU2438,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,4,Positive
17-05-2023 00:00,STU2439,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,1,Positive
15-01-2023 00:00,STU2440,Hackathon,Hackathon,Civil,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,5,Positive
22-09-2023 00:00,STU2441,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,5,Positive
12-08-2023 00:00,STU2442,Hackathon,Hackathon,Civil,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,1,Positive
15-05-2023 00:00,STU2443,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,4,Positive
01-03-2023 00:00,STU2444,Tech Fest 2023,Fest,Civil,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",3,3,1,3,Neutral
22-05-2023 00:00,STU2445,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,3,Positive
08-10-2023 00:00,STU2446,Tech Fest 2023,Fest,It,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",3,2,1,1,Neutral
12-06-2023 00:00,STU2447,Tech Fest 2023,Fest,Mech,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",3,3,1,5,Neutral
26-10-2023 00:00,STU2448,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,1,Positive
18-08-2023 00:00,STU2449,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,2,Positive
08-05-2023 00:00,STU2450,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,1,Positive
15-12-2023 00:00,STU2451,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,1,Positive
22-09-2023 00:00,STU2452,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,1,Positive
04-09-2023 00:00,STU2453,Tech Fest 2023,Fest,Cs,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",1,2,1,3,Neutral
05-11-2023 00:00,STU2454,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,1,Positive
09-03-2023 00:00,STU2455,Hackathon,Hackathon,Civil,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,4,Positive
31-05-2023 00:00,STU2456,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
02-11-2023 00:00,STU2457,Cloud Seminar,Seminar,Mech,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",2,3,1,2,Neutral
04-12-2023 00:00,STU2458,Tech Fest 2023,Fest,It,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,3,Positive
25-12-2023 00:00,STU2459,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,3,Positive
10-10-2023 00:00,STU2460,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,2,Positive
17-02-2023 00:00,STU2461,Tech Fest 2023,Fest,Mech,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,1,Positive
10-08-2023 00:00,STU2462,Cloud Seminar,Seminar,Civil,2,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",3,1,1,1,Negative
09-04-2023 00:00,STU2463,Tech Fest 2023,Fest,Cs,1,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",2,2,1,5,Negative
20-04-2023 00:00,STU2464,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,2,Positive
29-07-2023 00:00,STU2465,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,5,Positive
12-05-2023 00:00,STU2466,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,1,Positive
03-07-2023 00:00,STU2467,AI Workshop,Workshop,Mech,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",2,2,1,1,Neutral
15-01-2023 00:00,STU2468,Hackathon,Hackathon,Mech,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",2,1,1,5,Neutral
13-08-2023 00:00,STU2469,Cloud Seminar,Seminar,It,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",3,1,1,2,Neutral
24-09-2023 00:00,STU2470,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,5,Positive
20-02-2023 00:00,STU2471,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,2,Positive
04-02-2023 00:00,STU2472,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,3,Positive
14-04-2023 00:00,STU2473,Tech Fest 2023,Fest,Civil,2,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",3,1,1,1,Negative
27-11-2023 00:00,STU2474,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,2,Positive
10-08-2023 00:00,STU2475,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,1,Positive
25-11-2023 00:00,STU2476,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,1,Positive
01-04-2023 00:00,STU2477,Tech Fest 2023,Fest,Cs,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",2,2,1,4,Neutral
20-09-2023 00:00,STU2478,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,5,Positive
07-01-2023 00:00,STU2479,AI Workshop,Workshop,Cs,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",3,2,1,4,Neutral
02-07-2023 00:00,STU2480,AI Workshop,Workshop,It,1,"I hated the AI Workshop, it was terrible and a complete waste of time today.",1,2,1,2,Negative
23-08-2023 00:00,STU2481,Cloud Seminar,Seminar,It,1,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",3,1,1,1,Negative
14-05-2023 00:00,STU2482,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,2,Positive
27-10-2023 00:00,STU2483,Tech Fest 2023,Fest,Civil,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,2,Positive
18-05-2023 00:00,STU2484,Tech Fest 2023,Fest,Civil,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,2,Positive
15-08-2023 00:00,STU2485,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
01-01-2023 00:00,STU2486,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,3,Positive
23-11-2023 00:00,STU2487,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,1,Positive
12-06-2023 00:00,STU2488,Hackathon,Hackathon,Civil,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",3,2,1,4,Neutral
26-03-2023 00:00,STU2489,AI Workshop,Workshop,Civil,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",2,1,1,1,Neutral
28-01-2023 00:00,STU2490,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,4,Positive
06-11-2023 00:00,STU2491,AI Workshop,Workshop,Civil,1,"I hated the AI Workshop, it was terrible and a complete waste of time today.",1,1,1,2,Negative
23-02-2023 00:00,STU2492,Tech Fest 2023,Fest,Mech,2,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",1,1,1,1,Negative
14-03-2023 00:00,STU2493,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,4,Positive
06-11-2023 00:00,STU2494,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,2,Positive
19-10-2023 00:00,STU2495,AI Workshop,Workshop,It,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",2,3,1,1,Neutral
13-06-2023 00:00,STU2496,Tech Fest 2023,Fest,Cs,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,3,Positive
05-11-2023 00:00,STU2497,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,4,Positive
30-06-2023 00:00,STU2498,Tech Fest 2023,Fest,Mech,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",2,3,1,2,Neutral
23-07-2023 00:00,STU2499,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,2,Positive
20-03-2023 00:00,STU2500,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
28-05-2023 00:00,STU2501,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,1,Positive
30-04-2023 00:00,STU2502,Hackathon,Hackathon,It,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",3,1,1,3,Neutral
02-06-2023 00:00,STU2503,Hackathon,Hackathon,Civil,4,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,3,Positive
01-12-2023 00:00,STU2504,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,4,Positive
16-02-2023 00:00,STU2505,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,3,Positive
30-06-2023 00:00,STU2506,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,3,Positive
14-06-2023 00:00,STU2507,Tech Fest 2023,Fest,Mech,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,3,Positive
08-02-2023 00:00,STU2508,Cloud Seminar,Seminar,It,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",3,2,1,1,Neutral
22-03-2023 00:00,STU2509,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,5,Positive
11-08-2023 00:00,STU2510,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,2,Positive
16-11-2023 00:00,STU2511,Hackathon,Hackathon,Mech,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,3,Positive
17-03-2023 00:00,STU2512,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,5,Positive
14-09-2023 00:00,STU2513,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,5,Positive
01-09-2023 00:00,STU2514,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,4,Positive
01-06-2023 00:00,STU2515,Tech Fest 2023,Fest,Mech,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,5,Positive
06-08-2023 00:00,STU2516,Hackathon,Hackathon,Mech,2,"I hated the Hackathon, it was terrible and a complete waste of time today.",3,1,1,1,Negative
17-07-2023 00:00,STU2517,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,2,Positive
14-06-2023 00:00,STU2518,Hackathon,Hackathon,Mech,1,"I hated the Hackathon, it was terrible and a complete waste of time today.",1,2,1,1,Negative
25-09-2023 00:00,STU2519,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,1,Positive
10-04-2023 00:00,STU2520,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,4,Positive
30-06-2023 00:00,STU2521,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,4,Positive
15-02-2023 00:00,STU2522,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,2,Positive
08-03-2023 00:00,STU2523,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,3,Positive
01-03-2023 00:00,STU2524,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,1,Positive
21-03-2023 00:00,STU2525,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,3,Positive
27-12-2023 00:00,STU2526,Tech Fest 2023,Fest,Civil,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,3,Positive
14-06-2023 00:00,STU2527,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,2,Positive
24-06-2023 00:00,STU2528,Tech Fest 2023,Fest,It,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,1,Positive
22-06-2023 00:00,STU2529,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,4,Positive
04-12-2023 00:00,STU2530,AI Workshop,Workshop,It,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,2,Positive
28-09-2023 00:00,STU2531,Cloud Seminar,Seminar,Mech,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,4,Positive
05-01-2023 00:00,STU2532,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,1,Positive
02-12-2023 00:00,STU2533,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,3,Positive
06-11-2023 00:00,STU2534,Tech Fest 2023,Fest,It,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",3,1,1,2,Neutral
16-06-2023 00:00,STU2535,Hackathon,Hackathon,Civil,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,1,Positive
05-11-2023 00:00,STU2536,Hackathon,Hackathon,Mech,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,4,Positive
04-01-2023 00:00,STU2537,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,1,Positive
29-11-2023 00:00,STU2538,Cloud Seminar,Seminar,Cs,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,3,Positive
21-04-2023 00:00,STU2539,Hackathon,Hackathon,Civil,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,4,Positive
13-04-2023 00:00,STU2540,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,2,Positive
14-11-2023 00:00,STU2541,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,3,Positive
04-09-2023 00:00,STU2542,Hackathon,Hackathon,Mech,2,"I hated the Hackathon, it was terrible and a complete waste of time today.",3,3,1,3,Negative
25-06-2023 00:00,STU2543,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,2,Positive
03-11-2023 00:00,STU2544,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,2,Positive
05-08-2023 00:00,STU2545,Cloud Seminar,Seminar,Civil,1,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",3,3,1,2,Negative
04-03-2023 00:00,STU2546,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,4,Positive
30-06-2023 00:00,STU2547,Cloud Seminar,Seminar,Mech,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,5,Positive
03-11-2023 00:00,STU2548,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,5,Positive
23-09-2023 00:00,STU2549,Cloud Seminar,Seminar,Cs,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,1,Positive
19-04-2023 00:00,STU2550,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,5,Positive
30-07-2023 00:00,STU2551,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,1,Positive
24-02-2023 00:00,STU2552,Tech Fest 2023,Fest,Civil,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,4,Positive
12-06-2023 00:00,STU2553,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,4,Positive
24-08-2023 00:00,STU2554,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,4,Positive
11-03-2023 00:00,STU2555,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,4,Positive
30-11-2023 00:00,STU2556,Hackathon,Hackathon,Cs,2,"I hated the Hackathon, it was terrible and a complete waste of time today.",3,2,1,1,Negative
23-07-2023 00:00,STU2557,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,5,Positive
12-07-2023 00:00,STU2558,AI Workshop,Workshop,It,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,4,Positive
15-08-2023 00:00,STU2559,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,2,Positive
03-05-2023 00:00,STU2560,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,2,Positive
21-12-2023 00:00,STU2561,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,1,Positive
26-07-2023 00:00,STU2562,AI Workshop,Workshop,Cs,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",2,1,1,1,Neutral
25-04-2023 00:00,STU2563,Tech Fest 2023,Fest,Civil,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,1,Positive
02-09-2023 00:00,STU2564,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
09-12-2023 00:00,STU2565,Cloud Seminar,Seminar,It,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,4,Positive
17-05-2023 00:00,STU2566,Tech Fest 2023,Fest,Civil,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,4,Positive
01-12-2023 00:00,STU2567,Cloud Seminar,Seminar,It,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,2,Positive
